USER,SCORE,REVIEW,MECAB,SENT_SCORE,SCALING,NEW_RATE
뽀송,4,아메리카노는 산미 있는 것만 있어서 아쉬웠습니다 컵이 자그마하고 귀엽고 이쁜데 정말 두모금 세모금 정도 꿀꺽할거 같은 잔이라 너무 아쉽습니다  양이 너무 적어요   쑥라떼 처음먹어보는데 정말 맛있었어요  씁쓸하면서 달콤한 크림 이건 꼭 먹어야하는 맛  굳굳 다음에 쑥라떼 또 먹어보려구요  전체적으로 컵이 작아서 너무 양이 적습니다   그리고 테이블이 정말 불편해보이는 자리가 몇개 있었어요 그 앉았는데 무릎까지만 오는 그런테이블 몇개있어서 사람들이 거기만 피할려고 자리나면 다들 옮기십니다 ,"아메리카노,는,산미,있,는,것,만,있,어서,아쉬웠,습니다,컵,이,자그마,하,고,귀엽,고,이쁜데,정말,두,모금,세,모금,정도,꿀꺽,할,거,같,은,잔,이,라,너무,아쉽,습니다,양,이,너무,적,어요,쑥,라떼,처음,먹,어,보,는데,정말,맛있,었,어요,씁쓸,하,면서,달콤,한,크림,이건,꼭,먹,어야,하,는,맛,굿,굿,다음,에,쑥,라떼,또,먹,어,보,려고요,전체,적,으로,컵,이,작,아서,너무,양,이,적,습니다,그리고,테이블,이,정말,불편,해,보이,는,자리,가,몇,개,있,었,어요,그,앉,았,는데,무릎,까지,만,오,는,그런,테이블,몇,개,있,어서,사람,들,이,거기,만,피하,려고,자리,나,면,다,들,옮기,십니다",1,2.272727273,3.136363636
won****,4,커피맛집,"커피,맛집",1,2.272727273,3.136363636
니잉,5,커피 맛있어요,"커피,맛있,어요",1,2.272727273,3.636363636
루피왕자님,4,쑥라떼 맛있어요,"쑥,라떼,맛있,어요",1,2.272727273,3.136363636
돌덩이,5,굿,굿,1,2.272727273,3.636363636
울트라보드맨,5,분위기 좋아요,"분위기,좋,아요",1,2.272727273,3.636363636
lsa7834,4,분위기 좋아요 커피도 맛있어요,"분위기,좋,아요,커피,도,맛있,어요",2,2.5,3.25
가영,4,한라봉주스랑 쑥라떼 너모 맛있었어요 자리가 좀 불편했지만 다시 찾아온만큼 좋았어요,"한라,봉,주스,랑,쑥,라떼,너모,맛있,었,어요,자리,가,좀,불편,했,지만,다시,찾아온,만큼,좋,았,어요",1,2.272727273,3.136363636
Laaaad,4,분위기가 좋았습니다 가격대는 있는편 양이많은편은 아님,"분위기,가,좋,았,습니다,가격대,는,있,는,편,양,이,많,은,편,은,아님",1,2.272727273,3.136363636
데넨네,4,서울숲 바로 옆이라 접근성이 좋습니다 맛도 괜찮고 좌석은 약간 불편하지만 분위기 좋아요,"서울숲,바로,옆,이,라,접근성,이,좋,습니다,맛,도,괜찮,고,좌석,은,약간,불편,하,지만,분위기,좋,아요",0,2.045454545,3.022727273
아요,5,엄지척,엄지척,1,2.272727273,3.636363636
머피,5,플랫화이트가 맛있고 옆에 공원이 바로있어서 여름에 오면 더 좋을 것 같네요 내부 분위기도 좋아요,"플랫,화이트,가,맛있,고,옆,에,공원,이,바로,있,어서,여름,에,오,면,더,좋,을,것,같,네요,내부,분위기,도,좋,아요",3,2.727272727,3.863636364
룰루랄라,2,굳이 다시는 안올 것 같은 곳 직원분은 불친절한편 정말 귀찮다는 표정으로 대응하셔서 머쓱 좌석도 다 딱딱하고 허리 파스락이고 라떼도 우유비린내가 났고 쓰기만 했는데 6천원이고 장소도 협소하고 분위기도 그저 그랬습니다 윗층 창가자리 아니면 그냥 그런것 같아요,"굿,이,다시,는,안,올,것,같,은,곳,직원,분,은,불친절,한,편,정말,귀찮,다는,표정,으로,응대,하,셔서,머쓱,좌석,도,다,딱딱,하,고,허리,파스,낙,이,고,라떼,도,우유,비린내,가,났,고,쓰,기,만,했,는데,6,천,원,이,고,장소,도,협소,하,고,분위기,도,그저,그랬,습니다,위층,창가자리,아니,면,그냥,그런,것,같,아요",-6,0.681818182,1.340909091
ell****,1,하나 시킨 걸 두 개로 계산해서 돈 실수 한 번 커피맛 케이크를 초코맛으로 준 실수까지 총 두 번 실수 하셨는데 단 한 번도 사과 안하시더라고요,"하나,시킨,걸,두,개,로,계산,해서,돈,실수,한,번,커피,맛,케이크,를,초코,맛,으로,준,실수,까지,총,두,번,실수,하,셨,는데,단,한,번,도,사과,안,하,시,더라고요",-3,1.363636364,1.181818182
eucalyptus,4,나쁘지 않음 주말에 사람 매우 많음,"나쁘,지,않,음,주말,에,사람,매우,많,음",0,2.045454545,3.022727273
윈드바라기,3,내부 야외 좌석도 많고 좋아요,"내부,야외,좌석,도,많,고,좋,아요",2,2.5,2.75
lupi,4,서울숲 나오자마자 바로있어서 자주 가게 되는데 메뉴들 비싸고 그냥그래요 옥상자리 좋긴한데 계단도 의자도 불편 옆집에서 빵 사올수 있는데 빵들도 딱히 맛있는게 없음 그런데도 자꾸 가게되는 희한한 집,"서울숲,나오,자마자,바로,있,어서,자주,가,게,되,는데,메뉴,들,비싸,고,그냥,그래요,옥상,자리,좋,긴,한데,계단,도,의자,도,불편,옆집,에서,빵,사,올,수,있,는데,빵,들,도,딱히,맛있,는,게,없,음,그런데,도,자꾸,가,게,되,는,희한,한,집",-1,1.818181818,2.909090909
Youjin,3,맛은 있었지만 사람들이 너무 많아서 제대로 즐기지 못했던것같아요 그래도 다음에 또 방문할께요,"맛,은,있,었,지만,사람,들,이,너무,많,아서,제대로,즐기,지,못,했,던,것,같,아요,그래도,다음,에,또,방문,할게요",3,2.727272727,2.863636364
박세경,4,맛있구 예쁜데 너무 비싸고 양도 적어요,"맛있,고,예쁜데,너무,비싸,고,양,도,적,어요",1,2.272727273,3.136363636
블링,2,아메리카노 맛은 별로였어요 향도 거의 없도 맛도 단순한 맛이에요 드립커피는 어떨진 모르겠는데 원두 향은 좋던데 아메리카노는 바디감이나 그런게 전혀 안느껴지더라구요,"아메리카노맛,은,별로,였,어요,향도,거의,없,도,맛,도,단순,한,맛,이,에요,드립,커피,는,어떨진,모르,겠,는데,원두,향,은,좋,던데,아메리카노,는,보디감,이나,그런,게,전혀,안,느껴,지,더라고요",-1,1.818181818,1.909090909
chois,4,자리가 좀 불편하지만 쑥라떼는 완전 뉴 발견 쑥라떼 너뮤 맛나여주말엔 사람 너무 많고 한가할때 가면 좋을듯해요,"자리,가,좀,불편,하,지만,쑥,라떼,는,완전,뉴,발견,쑥,라떼,너무,맛나,여주,말,엔,사람,너무,많,고,한가,할,때,가,면,좋,을,듯,해요",4,2.954545455,3.477272727
승원,5,2층에 창이 넓게 되있어서 바로 앞에 서울숲이 보여요 초록초록하고 좋아용,"2,층,에,창,이,넓,게,돼,있,어서,바로,앞,에,서울숲,이,보여요,초록초록,하,고,좋,아요",2,2.5,3.75
jee****,4,분위기 좋고 커피도 맛있어요 야외자리도 가을에 너무 좋아요,"분위기,좋,고,커피,도,맛있,어요,야외,자리,도,가을,에,너무,좋,아요",3,2.727272727,3.363636364
앵두,4,친절하시고 애견동반도 가능합니다,"친절,하,시,고,반려견,동반,도,가능,합니다",2,2.5,3.25
minnnnn2,5,분위기가 참 좋네요,"분위기,가,참,좋,네요",1,2.272727273,3.636363636
lyunhlyunh,4,아이스아메리카노 5천원 아이스카페라떼 6천원 커피 맛은 좋앟으나 직원들의 친절함은 편차있음,"아이스,아메리카노,5,천,원,아이스,카페,라떼,6,천,원,커피,맛,은,좋,앟으나,직원,들,의,친절,함,은,편차,있,음",2,2.5,3.25
뾰족한 세모연필,4,자리가 협소하긴했지만 빵과 함께 커피 즐기기엔 충분했습니다 서울숲 보면서 좋은 힐링했어요,"자리,가,협소,하,긴,했,지만,빵,과,함께,커피,즐기,기엔,충분,했,습니다,서울숲,보,면서,좋,은,힐링,했어요",4,2.954545455,3.477272727
사람,4,쑥라떼맛있어요,"쑥,라떼,맛있,어요",1,2.272727273,3.136363636
Stella,4,서울숲을 바라보며 커피한잔 할 곳을 찾다가 방문하게 된 센터커피 사실 숲을 보며 커피를 먹을 수 있는 곳은 2층 창가 뿐이어서  선착순이에요 그래도 자체 로고랑 굿즈를 판매하고 있어서 볼거리도 있고 무엇보다 다양한 커피들을 즐길 수 있어서 좋았어요 커피를 좋아하시는 분들이라면 방문하셔서 드립커피 및 센터커피만의 커피를 접하실 수 있어 추천드립니다,"서울숲,을,바라보,며,커피,한잔,할,곳,을,찾,다가,방문,하,게,된,센터,커피,사실,숲,을,보,며,커피,를,먹,을,수,있,는,곳,은,2,층,창가,뿐,이,어서,선착순,이,에요,그래도,자체,로고,랑,굿즈,를,판매,하,고,있,어서,볼거리,도,있,고,무엇,보다,다양,한,커피,들,을,즐길,수,있,어서,좋,았,어요,커피,를,좋아하,시,는,분,들,이,라면,방문,하,셔서,드립,커피,및,센터,커피,만,의,커피,를,접하,실,수,있,어,추천,드립니다",6,3.409090909,3.704545455
blingbling,5,분위기아주좋음서울숲이 내려다보이는 자리는 인기폭팔,"분위기,아주,좋,음,서울숲,이,내려다,보이,는,자리,는,인기,폭발",2,2.5,3.75
sarah,5,싱그러운 나무들이 평온하게 해줘요,"싱그러운,나무,들,이,평온,하,게,해,줘요",0,2.045454545,3.522727273
술쩡,5,분위기도좋고 쑥라떼도 특이하고 맛있어요,"분위기,도,좋,고,쑥,라떼,도,특이,하,고,맛있,어요",1,2.272727273,3.636363636
울,5,창가 쪽 분위기 넘 좋아요,"창가,쪽,분위기,너무,좋,아요",1,2.272727273,3.636363636
tld****,3,테이크아웃할경우 가격이 비싼 편입니다,"테이크아웃,할,경우,가격,이,비싼,편,입니다",-1,1.818181818,2.409090909
claire,4,카페가 좀 많이 좁지만 창가 좌석 정말 예뻐요 커피맛은 제 타입은 아니었고 잔 크기 생각하면 가격은 비싼편 같네요,"카페,가,좀,많이,좁,지만,창가,좌석,정말,예뻐요,커피,맛,은,제,타입,은,아니,었,고,잔,크기,생각,하,면,가격,은,비싼,편,같,네요",-1,1.818181818,2.909090909
미쇼,4,완전 이뻐요서울숲 코앞이라 위치도 좋습니당,"완전,이뻐요,서울숲,코앞,이,라,위치,도,좋,습니다",2,2.5,3.25
해요이,3,커피값도 비싸고 그에 비해 양도 적지만 맛이 좋아 종종 가곤 합니다 서울숲에 몇 안되는 옥상이라 요즘 같은 날 더 좋아요,"커피,가격,도,비싸,고,그,에,비해,양,도,적,지만,맛,이,좋,아,종종,가,곤,합니다,서울숲,에,몇,안,되,는,옥상,이,라,요즘,같,은,날,더,좋,아요",1,2.272727273,2.636363636
ksoj2001,4,서울숲을 바라보면서 커피 마시기 좋아요,"서울숲,을,바라보,면서,커피,마시,기,좋,아요",1,2.272727273,3.136363636
celine,5,배용준이 운영한다고 알려진 카페에요 인테리어가 예쁘고 서울숲 자연이 바로 보이는 전경이 아름답습니다 특히 이 창가 자리는 포토스팟 같아요 커피 맛도 좋고 메뉴도 다양합니다,"배용준,이,운영,한다고,알려진,카페,에,요,인테리어,가,예쁘,고,서울숲,자연,이,바로,보이,는,전경,이,아름답,습니다,특히,이,창가자리,는,포토스폿,같,아요,커피,맛,도,좋,고,메뉴,도,다양,합니다",4,2.954545455,3.977272727
Melody,5,디카페인 콜드브루 진짜 최고 진짜 맛있어요,"디카페인,콜드브루,진짜,최고,진짜,맛있,어요",2,2.5,3.75
Eva,5,서울숲을 보며 마시는 쑥라떼가 인상적,"서울숲,을,보,며,마시,는,쑥,라떼,가,인상,적",0,2.045454545,3.522727273
행인,4,분위기 좋고 노천좌석이 있어 일광욕할 수도 있다,"분위기,좋,고,노천,좌석,이,있,어,일광욕,할,수,도,있,다",1,2.272727273,3.136363636
spr****,5,좋아요,"좋,아요",1,2.272727273,3.636363636
15.Humbolt,,,,,,
꼴레옹,4,야외 테라스 자리 의자가 조금 불편하지만 분위기는 좋아요,"야외,테라스,자리,의자,가,조금,불편,하,지만,분위기,는,좋,아요",0,2.045454545,3.022727273
bluesky,5,맛있어요,"맛있,어요",1,2.272727273,3.636363636
김민경,4.5,좋아요,"좋,아요",1,2.272727273,3.386363636
지애,4.5,공부할 수있는 자리도 있고 좋아요,"공부,할,수,있,는,자리,도,있,고,좋,아요",1,2.272727273,3.386363636
하늘이,5,커피도 맛있고 분위기도 GOOD 디저트도 맛있고 빵도 최고 거기다가 직원들도 친절해서 자주 방문하는 곳,"커피,도,맛있,고,분위기,도,굿,디저트,도,맛있,고,빵,도,최고,거기,다가,직원,들,도,친절,해서,자주,방문,하,는,곳",5,3.181818182,4.090909091
so3****,3,좋아요,"좋,아요",1,2.272727273,2.636363636
떡라이,5,좋아요 직원 분들도 친절하십니다,"좋,아요,직원,분,들,도,친절,하,십니다",2,2.5,3.75
wlq****,4,오랜만에 왔는데 분위기 좋아졌네요 빨미까레 맛있음 다음에 또와야지,"오랜만,에,왔,는데,분위기,좋,아,졌,네요,빨미까레,맛있,음,다음,에,또,와야지",2,2.5,3.25
가가,5,음악 사운드가 작아서 좋아요,"음악,사운드,가,작,아서,좋,아요",1,2.272727273,3.636363636
지애,5,커피도 맛잇고 음악소리도 안커서 좋아요,"커피,도,맛있,고,음악,도,안,커서,좋,아요",3,2.727272727,3.863636364
주꼬님,5,음료는 롱블랙아메리카노 괜찮았어요 다른 빵들도 괜찮움,"음료,는,롱,블랙,아메리카노,괜찮,았,어요,다른,빵,들,도,괜찮,음",-2,1.590909091,3.295454545
성실,3.5,보통이어요 ,"보통,이,어요",-1,1.818181818,2.659090909
없음,4.5,빵 맛있고 커피도 깔끔해요,"빵,맛있,고,커피,도,깔끔,해요",2,2.5,3.5
호롱불,5,굿,굿,1,2.272727273,3.636363636
happy,3.5,분위기 좋고 커피 맛있음,"분위기,좋,고,커피,맛있,음",2,2.5,3
djw****,4.5,매장이 넓구 디저트도 예쁘고 화장실도 좋아요 머물다 가기 좋은 곳,"매장,이,넓고,디저트,도,예쁘,고,화장실,도,좋,아요,머물,다,가,기,좋,은,곳",4,2.954545455,3.727272727
리버,4.5,분위기 좋고 케이크도 맛있어요,"분위기,좋,고,케이크,도,맛있,어요",2,2.5,3.5
Ren,5,국굿,국군,0,2.045454545,3.522727273
뽀글콩,3.5,예쁜 인테리어 맛있는 커피와 빵,"예쁜,인테리어,맛있,는,커피,와,빵",2,2.5,3
슈가파우더,5,친절하고 맛나요,"친절,하,고,맛나,요",2,2.5,3.75
Ren,5,좋아요,"좋,아요",1,2.272727273,3.636363636
봄비,4.5,예쁘고 빵도 맛있고 커피도 맛있는 곳 아인슈페너 맛집,"예쁘,고,빵,도,맛있,고,커피,도,맛있,는,곳,아인,슈페너,맛집",4,2.954545455,3.727272727
와락,5,앙버터 맛있어요,"앙,버터,맛있,어요",1,2.272727273,3.636363636
은은은,5,오랜만에 왔는데 맛있네요 원두도 사서 내려 마시는데 좋아요,"오랜만,에,왔,는데,맛있,네요,원두,도,사,서,내려,마시,는,데,좋,아요",2,2.5,3.75
SHABSO,5,자리가 넓고 다양해서 좋아요 빵 때깔 최고에요,"자리,가,넓고,다양,해서,좋,아요,빵,때깔,최고,예요",4,2.954545455,3.977272727
j_h****,5,너무 예쁘고 빵이 많아용 시원해요,"너무,예쁘,고,빵,이,많,아요,시원,해요",1,2.272727273,3.636363636
등이가려워,3.5,조용하고좋네요 빵은 가격에비해 맛이평타,"조용,하,고,좋,네요,빵,은,가격,에,비해,맛,이,평타",1,2.272727273,2.886363636
하하하,3.5,점심엔 커피가 쌉니다 커피 원두 2종류인데 화이트 맛있습니다 초코크롤 맛있습니다,"점심,엔,커피,가,쌉니다,커피,원두,2,종류,인데,화이트,맛있,습니다,초코,크롤,맛있,습니다",2,2.5,3
wnnnnnnnth,5,좋아요,"좋,아요",1,2.272727273,3.636363636
하니,5,맛있어요 가격도 좋아요,"맛있,어요,가격,도,좋,아요",2,2.5,3.75
하니,5,맛있어요,"맛있,어요",1,2.272727273,3.636363636
yumini,5,맛잇어요,"맛있,어요",1,2.272727273,3.636363636
심규흥,4,좋아요,"좋,아요",1,2.272727273,3.136363636
skj3971,5,좋아요,"좋,아요",1,2.272727273,3.636363636
nag****,4.5,좋아요,"좋,아요",1,2.272727273,3.386363636
이솬,4,좋아여,"좋,아요",1,2.272727273,3.136363636
지니,4,좋아요,"좋,아요",1,2.272727273,3.136363636
AQuariuSuji,4,커다란 성수동 디저트 카페  모임하기 좋은곳 인듯,"커다란,성수동,디저트,카페,모임,하,기,좋,은,곳,인,듯",1,2.272727273,3.136363636
더기,5,너무너무 좋아요,"너무너무,좋,아요",1,2.272727273,3.636363636
타므타므,4,가게이뿌당,"가게,이쁘,다",1,2.272727273,3.136363636
ㅎㄷㅈㅎㅈㅎㄷ,5,매장이뻐요,"매장,이뻐요",1,2.272727273,3.636363636
maroon751,5,친절해요,"친절,해요",1,2.272727273,3.636363636
우주요정,5,좋아요,"좋,아요",1,2.272727273,3.636363636
신수정,3.5,굿,굿,1,2.272727273,2.886363636
우주요정,5,좋아요,"좋,아요",1,2.272727273,3.636363636
Ren,5,굿굿,"굿,굿",2,2.5,3.75
김미셸,3.5,디카페인 커피가 맛있는곳 분위기는 노트북족이 많아서 스터디카페스러웠다  빵이 그저그랬고 위치가 너무 뜬금이라 별점 뺌 ,"디카페인,커피,가,맛있,는,곳,분위기,는,노트북,족히,많,아서,스터디,카페,스러웠,다,빵,이,그저,그랬,고,위치,가,너무,뜬금,이,라,별점,뺌",0,2.045454545,2.772727273
hhs8482,4.5,백점은 아닌걸,"백,점,은,아닌,걸",0,2.045454545,3.272727273
kyj****,5,굿,굿,1,2.272727273,3.636363636
hhs8482,4.5,빵은 맛있는데 마카롱은 그닥,"빵,은,맛있,는데,마카롱,은,그다지",0,2.045454545,3.272727273
kyj****,5,굿,굿,1,2.272727273,3.636363636
단조로움,4.5,매장 넓고 깔끔해요   케잌 맛있는데 커피 맛은 다소 아쉬워요,"매장,넓고,깔끔,해요,케이크,맛있,는데,커피,맛,은,다소,아쉬워,요",2,2.5,3.5
sue,3,초코크로플 완전 차갑고 별로엿어요   따뜻한거인줄 어쩐지 저렴하더라,"초코,크로플,정말,차갑,고,별로,였,어요,따뜻,한,거,인,줄,어쩐지,저렴,하,더라",-2,1.590909091,2.295454545
여정,5,훔볼트 케이크는 언제나 맛있어용 직원분들도 친절하세요,"훔볼트,케이크,는,언제나,맛있,어요,직원,분,들,도,친절,하,세요",2,2.5,3.75
