,INDEX,USER,SCORE,REVIEW,SENT_SCORE,SIGN,POS/NEG,,
2192,3213,제니,4,"친절,하,세요,늘,그랬,듯",0,0,1,F,
2193,4987,jie****,5,"친절,친절,왕,친절",3,1,1,T,
2194,1780,우나,5,"씽씽이,타,고,점심,에,먹,으러,왔,어요",0,0,0,T,
2195,2921,뿌잇,5,"늘,친절,해요",1,1,1,T,
2196,244,pizont,5,"이제,는,밖,에,앉,으면,약간,쌀쌀,한,날씨,지만,손님,을,배려,해,설치,해,주,신,히터,와,무료,로,나눠,주,시,는,보리,차,가,요즘,잊,고,살,았,던,사람,간,의,정,을,느끼,게,하,네요,집,근처,에,이런,곳,이,있,다는,게,정말,행복,합니다",1,1,1,T,
2197,8720,ghd****,5,"너무,좋,아요,분위기,도,좋,고,밤,에,분위기,짱,직원,안경,낀,남자,분,엄청,착하,셔서,뒷문,으로,나가,라고,기다려,주,시,고,너무너무,감사,했,어요,사장,님,은,복,받,으셨,네,웃,그런,직원,둬서",5,1,1,T,
2198,728,잠만보,4.5,굿,1,1,1,T,
2199,6232,할미새사촌,5,"뱅스,마심",0,0,0,T,
2200,1500,뗘,5,"너무,맛있,었,어요",1,1,1,T,
2201,3283,꽃같은세상,5,"여기,서비스,괜찮,아요,최,곱,니다",-1,-1,1,F,
2202,2292,유진,5,"케이크,가,진짜,맛있,어요",1,1,1,T,
2203,5086,sia,4.5,"가,보,고,싶,던,곳,이,라,기대,하,고,갔,어요,역시,좋,아요",3,1,1,T,
2204,6867,clasorii,5,굿,1,1,1,T,
2205,6373,베비큐토,3,"원두,가,좀,쓰,지만,플,레이팅,은,예뻐요",1,1,0,F,
2206,6254,yyyyy,5,"빨,미,까레,가,특히,맛있,었,어요",1,1,1,T,
2207,8468,전윌리엄스,3,"넓,은,건,좋,은데,커피,비싸,고,보통,이,에요",0,0,0,T,
2208,3443,mongmong,5,"맛있,고,친절,해요",2,1,1,T,
2209,3107,k72****,4,굿,1,1,1,T,
2210,6509,hyol,3,"커피,가,맛,이,없,어요",0,0,-1,F,
2211,4293,꾸잉,5,"분위기,도,좋,고,너무,이뻐요",2,1,1,T,
2212,1092,사요코,5,"친절,하,시,고,너무,맛있,어요",2,1,1,T,
2213,6546,anytime12,4,"넓,고,분위기,좋,아요",2,1,1,T,
2214,1744,say****,5,"다이어트식,으로,최고",1,1,1,T,
2215,598,고도리야,4.5,"치,아바타,올리브,맛나,요,빵,전체,적,으로,가격대,가,있,어,선뜻,고르,기,어렵,지만,실패,는,없,는,거,같,아요",-1,-1,1,F,
2216,8679,greendoong,4,"분위기,도,맛,도,좋,은,곳,가볍,게,피,맥,하,기,도,커피,에,디저트,간단,한,식사,가,가능,하,고,무엇,보다,층고,가,높,은데,테이블,간격,이,적당,해서,시끄럽,지,않,았,어요,유니크,한,갤러리,인테리어,도,좋,고,케이크,종류,가,여러,종류,인데,다소,비싼,가격,에,비해,맛,은,많이,아쉽,네요",2,1,1,T,
2217,1802,쌀라,5,"굿,굿",2,1,1,T,
2218,4192,mariehouse,4,"자몽,스무디,크레이프,케이크,흑,임,라떼,민트,티",0,0,0,T,
2219,7058,랄랄라,4,"분위기,좋,아요",1,1,1,T,
2220,8005,7ebor,5,"몰랐,는데,포장,할인,되,더라고요,맛있,게,잘,먹,었,어요",3,1,1,T,
2221,2818,hms1723,5,굿,1,1,1,T,
2222,7456,제니,5,"도심,에,이렇게,큰,공장,형,카페,가,있,네요,따뜻,한,아메리카노,한,잔,마셔봐도,커피,맛,최상,입니다,피자,파스타,등,음식,도,있,고,분위기,좋,아요",1,1,1,T,
2223,263,연 경,4,"토마토,너무,맛있,어요",1,1,1,T,
2224,1551,모두에게해피엔딩,5,"기회,될,때,마다,계속,먹,고,싶,어요,퍼플,완전히,만족,입니다",1,1,1,T,
2225,4129,hoh****,5,"카페,공간,이,넓,어서,좋,아요,디저트,도,맛있,어요",3,1,1,T,
2226,853,태현밥팅,4,"오픈,시간,에,맞춰서,달렸,네요,맛집,입니다",1,1,1,T,
2227,7023,강냉이,5,"분위기,도,좋,고,커피,도,맛있,어요",2,1,1,T,
2228,7315,경,4,"분위기,진짜,좋,네요",1,1,1,T,
2229,6550,폴라리스,4.5,"라테,맛있,어요",1,1,1,T,
2230,3433,Jwan,4,"굿,조여,편해요",2,1,1,T,
2231,2123,dbdigh,4,"빵,오픈,진열,이,아쉬워,요,음료,양,이,좀,작,은,편,입니다",-1,-1,-1,T,
2232,7737,시리,2.5,"자리,가,없,어요",0,0,-1,F,
2233,8638,jassia,4,"카페,넓,고,크,고,분위기,도,좋,아요,근데,메뉴,가,너무,늦,게,나왔,어요,그게,약간,아쉽,네요",1,1,0,F,
2234,657,박정민,4,"맛,은,아주,좋,으나,비싼,감,이,있,어요",0,0,0,T,
2235,8525,una****,4.5,"분위기,가,너무,좋,아요",1,1,1,T,
2236,6563,다소미,3,"성수동,성수동,실패",-1,-1,-1,T,
2237,2612,박성희,5,"쌀,케이크,맛집,이,에요,갈,때,마다,만족,하,고,돌아옵니다",2,1,1,T,
2238,967,59595959,4,"맛있,지만,줄,이,너무,긴,곳",1,1,0,F,
2239,7905,데이드림,5,대존맛,1,1,1,T,
2240,3462,nrg****,5,"신,제품,인데,진짜,맛있,어요",1,1,1,T,
2241,3626,천장지구,2.5,"커피,가,진했,어요",-1,-1,1,F,
2242,6258,해피니스,4,"깔끔,하,고,좋,아요",2,1,1,T,
2243,1286,듀용잉,5,"옐로,너무,맛있,어요,이걸로,주문,하,니까,안,기다려도,돼서,너무,좋,아요",2,1,1,T,
2244,8274,rk5****,3.5,"빵,가격,이,후들후들",0,0,-1,F,
2245,1688,끼우,5,"엄청,더웠,는데,시원,하,고,상큼,한,맛,이,었,어요,다이어트,음식,으로,최고,입니다,살,이,찔,수,없,는,재료,와,맛",1,1,1,T,
2246,1731,fee****,4.5,"헤이,바울,간,편식,다이어트식,스무디,샐러드,볼,그래,놀라,추가,필수,양,이,적어도,맛남,데코,가,예술,맛나,요,식사량,이,많,으신,분,은,2,차,가,필수",6,1,1,T,
2247,5613,혜원,5,"10,시,20,분,까지,영업,해서,좋,아요",1,1,1,T,
2248,1661,조소정,5,"맛있,서,여",1,1,1,T,
2249,779,니니야,5,"너무너무,가,보,고,싶,었,던,새,들,로,성수,지방,에,살,아서,너무,가,보,고,싶,었,는데,드디어,가,봤,어요,크,로,플,새들러,공식,만들,어,주,세요,진짜,겉바속촉,이란,이런,거,구나,너무,맛있,어서,눈물,한,방울,직원,분,들,이,너무,친절,하,게,대해,주,셔서,눈물,두,방울,흘리,고,갑니다,와플,세트,설명,해,주,시,는,분,너무,친절,했,어요,다음,에,도,서울,가,면,새들러,는,꼭꼭,무조건,갈,거,예요",2,1,1,T,
2250,4509,스웨덴에서카푸치노를,3.5,"자리,도,넓,고,공간,은,쾌적,해요,커피,는,정말,무난,한,약간,은,싱거운,맛,케이크,도,무난,무난",-2,-1,0,F,
2251,6548,bog****,5,"굿,뚜",1,1,1,T,
2252,965,라니와마리,0.5,"직원,말투,가,기분,이,나쁘,네요,주차,관련,해서,좋,게,말,할,수,있,는,걸,퉁명스레,말,하,니깐,기분,좋,게,방문,했,다가,기분,상했,습니다",0,0,-1,F,
2253,166,안유주,5,"음료,도,마,싰고,새로,나올,메뉴,도,맛있,게,먹,었,어요,가게,도,아기자기,하,니,이,쁩니다",2,1,1,T,
2254,5492,소중한나,5,굿,1,1,1,T,
2255,2964,뿌악이,4.5,"친절,하,고,맛있,어요",2,1,1,T,
2256,7333,소소함,5,"커피,맛있,어요",1,1,1,T,
2257,4397,S2,4.5,"자몽,홍차,케이크,맛있,어요,스콘,종류,는,많,은데,방문,할,때,마다,모든,종류,가,나와,있,지,는,않,아서,아쉬워,요",1,1,1,T,
2258,3974,바나나킥킥킥,5,"루프,탑,짱짱,맨",1,1,1,T,
2259,5230,rlagodus,3,"빵,맛,은,좋,음",1,1,1,T,
2260,8581,에헤헤헤,1.5,"피자,나오,는,데,50,분,걸림,주문,할,때,미리,말,이나,해,주,시,면,좋,겠,네요",0,0,-1,F,
2261,8760,스톰,5,"사람,이,매우,많,다,음료,나오,는,데,25,분,걸릴,예정,이,라고,한다",1,1,-1,F,
2262,8036,포포,4.5,"빵,도,커피,도,뷰,도,맛집",1,1,1,T,
2263,4998,Min jini,4.5,"빵,이,굿",1,1,1,T,
2264,1692,혀니,5,"옐로,그린,두,개,포장,주문,했,어요,그린,상큼,하,고,과일,그대로,의,단맛,이,있,어서,새콤달콤,맛있,어요,식사,대용,으로,아주,최고,의,용,그레,놀라,씹,는,맛,이,있,어서,좋,습니다,다음,엔,추가,하,는,걸로",6,1,1,T,
2265,4742,춘봉호두,3.5,"커피,가,맛나,요",1,1,1,T,
2266,7556,sujungofsix,4,"좋,아요",1,1,1,T,
2267,2651,8. Starbucks,,"카페,이름",0,0,0,T,
2268,5119,만두,5,"분위기,도,너무,좋,고,직원,분,도,친절,해서,좋,았,어요,커피,는,못,마시,고,샌드위치,만,먹,었,는데,너무,맛있,었,어요,재,방문,각",4,1,1,T,
2269,5953,yoonyooni,4.5,"제,최애,카페,커피,너무,맛있,어요",2,1,1,T,
2270,3155,cocoa,3.5,"좋,아요",1,1,1,T,
2271,5573,cky****,5,"좋,아요",1,1,1,T,
2272,1975,양양,4.5,"빵빵,맛있,어,크루아상,최고",3,1,1,T,
2273,6055,승원,5,"2,층,에,창,이,넓,게,돼,있,어서,바로,앞,에,서울숲,이,보여요,초록,초록,하,고,좋,아요",2,1,1,T,
2274,1234,로즈마리,5,"웨이팅,이,없이,구매,했,어요,역시,맛있,어요",1,1,1,T,
2275,7717,Jay,3,"인,더,스타,리얼,한,인테리어,자유로이,비치,해,둔,매거진,골똘히,생각,에,잠긴,손님,들,성수,의,분위기,를,잘,보여,주,는,것,같,아,좋,았,어요,지역,에서,왜,사랑,받,는,카페,인지,알,것,같,아요",2,1,1,T,
2276,8512,S2,4,"오렌지,버터,스콘,애플,크,럼블,바,아이스,초코,라테,아이스,로열,밀크티",0,0,0,T,
2277,2817,syj6028,3.5,"자리,도,넓,고,맛있,어요,커피,를,잘,뽑,으시,는,듯",3,1,1,T,
2278,671,오느을,4,"너무,맛있,어요,한,팀,씩,만,들어와서,나가,는,길,도,따로,라서,타인,과,접촉,이,최소,의,동선,이,라,좋,은,거,같,아요",1,1,1,T,
2279,8485,pyg****,5,8,0,0,0,T,
2280,5338,hoy5575,5,"분위기,며,맛,이,며,다,좋,아요",1,1,1,T,
2281,5008,pheej,5,"빵,이,너무,맛있,어요",1,1,1,T,
2282,95,Ming,5,"분위기,도,좋,고,사장,님,께서,신경,을,많이,쓰,신,카페,같,아요,평소,에,노란색,좋,아,하,는데,인테리어,도,노랑,노랑,해서,제,맘,에,쏙,들,었,어요,음료,도,맛있,고,피스타치오,도,맛나,게,먹,었,어요,블루베리,쿠키,도,서비스,로,주,셨,는데,너무,맛나,서,아껴,먹,었,어요,인,스타,느낌,낭랑,한,카페,찾,으신다면,추천,해,드려요,역,에서,도,가깝,고,화장실,도,깨끗,해요,야외,좌석,도,있,던,데,담,에,는,야외,에서,먹,어,봐야겠어요",6,1,1,T,
2283,3423,ASHELY,5,"역,앞,이,라,좋,아요",1,1,1,T,
2284,541,Rettich,4,"무난,해요,가,게,예쁩니다,바게트,는,단단,한,부분,이,안쪽,까지,깊,어서,전체,적,으로,바스러지,는,느낌,이,었,습니다,잠봉,에,햄,은,앞,에,만,있,더라고요,안쪽,은,버터,바게트,처럼,먹,었,습니다,비주얼,은,압승,이,고,맛,은,나쁘,지,는,않,은,정도,입니다,오픈,한지,얼마,안,되,고,가,서,그런,것,같,기,도,해서,나중,에,한,번,다시,가,보,려고요",0,0,1,F,
2285,2336,멜롱,4.5,"바쁘,신,와중,에,도,친절,하,세요,티,도,너무,맛있,어요",2,1,1,T,
2286,5810,lll****,5,"기대,하,고,갔,는데,여러분,이샤,커피,만,먹,지,말,아요,그냥,일반,적,인,거,드세요,서울숲,이,라,산책,하,기,좋,고,매장,은,깨끗,하,고,컬,리,에서,시켜,먹,었,던,원두,는,맛있,었,어요",4,1,0,F,
2287,8068,라미,5,"쑥,라테,맛집,이,에요",1,1,1,T,
2288,1837,볼거리,5,"최애,카페",1,1,1,T,
2289,7249,Nana,4.5,"분위기,가,너무,예뻐요,아메리카노,는,종류,가,두,가지,가,있,어서,두,가지,다,마셔,봤,는데,둘,다,괜찮,았,고,롤,종류,는,가격,이,많이,비쌌,지만,커피,랑,같,이,먹,으니,맛있,었,어요,내부,랑,외부,분위기,가,특이,해서,보,는,즐거움,이,있,네요,3,층,까지,꼭,올라갔,다,오,세요,분위기,맛집,데이트,카페,사진,찍,기,좋,은,카페",2,1,1,T,
2290,5958,des****,3,"맛,이,특별,하,진,않,았,어요",0,0,0,T,
2291,7879,할미새사촌,5,"맛있,어요",1,1,1,T,
2292,4274,mocha,4,"딸기,케이크,가,맛있,네요,디카페인,커피,가,있,어서,좋,아요,자리,는,좀,딱딱,하,고,불편,하,긴,하,지만,직원,분,들,이,친절,하,고,맛,도,굿",2,1,1,T,
2293,7153,안셋흔,2,"콜드,브루,너무,밍밍,해요",-1,-1,-1,T,
2294,848,Hl,4,"맛있,어요,바질,이,저,는,제일,맛있,었,고,그,다음,플레인,이,가장,심플,하,니,괜찮,았,어요,치즈,는,생각,보다,는,별로,였,어요,먹,다,보,면,물리,지만,그래도,크로,플,중,에,는,맛있,는,것,같,아요",0,0,1,F,
2295,7209,윙크,3.5,"분위기,좋,아요",1,1,1,T,
2296,4303,센치너,5,"이쁜,카페,앞,에,주차,도,가능,산미,있,는,커피,싫,어,하,는데,산미,없,고,연함",-1,-1,1,F,
2297,2300,SN,5,굿,1,1,1,T,
2298,2993,우진희,5,"맛있,어요",1,1,1,T,
2299,5965,sfafafa,2,"양,이,너무,쯕어요한모금에,천,원,인가",0,0,-1,F,
2300,5828,Muggle,4,"산미,가,있,는,커피,인,거,같,아요,깔끔,맛,이,굿,서울숲,뷰,도,좋,네요",2,1,1,T,
2301,1937,dltldms1305,4,굿,1,1,1,T,
2302,3992,pal****,0.5,"진짜,위생,상태,가,역겨워서,괜히,왔,다는,생각,을,했,습니다,들어가,자마자,나,는,하수구,냄새,는,건물,때문,에,나,나,했,는데,에어컨,마다,송,풍구,쪽,에,있,는,곰팡이,와,때,가,진짜,심각,해요,진짜,덕지덕지,눈,에,보이,는,곳,도,이런,데,안,보이,는,곳,은,어떨지,상상,하,기,도,싫,습니다,음식,파,는,곳,이,이래도,되,나요,다신,안,올,거,고,가,시,는,분,들,도,참고,하,시,길,바라,서,글,올립니다",-2,-1,-1,T,
2303,8673,호호,5,"만족,합니다",1,1,1,T,
2304,3219,세라자드,5,"넓,은,공간,에서,북적거림,없이,커피,를,마실,수,있,습니다",1,1,1,T,
2305,4031,Barbara,5,"맛있,네요",1,1,1,T,
2306,2323,윤다,3,"다쿠아즈,녹차,랑,쏠,티,캬라멜,샀,는데,맛,이,예전,만,못한,거,같,아요,사,자마자,바로,먹,었,는데,녹차,는,녹차,맛,거의,안,나,고,그냥,단맛,만나,고,쏠,티,캬라멜,은,너무,느끼,했,어요,아쉽,습니다",-4,-1,-1,T,
2307,8394,눈누난냐,2,"힙,한,건,인정,맛,과,가격,은,아니,올시다",1,1,-1,F,
2308,8382,나블리,5,"티,라,미,슈,맛있,어요",1,1,1,T,
2309,6988,ell****,4.5,굿,1,1,1,T,
2310,4378,Revenge,3.5,"아직,안,먹,어,봤,는데,좋,을,거,같,아서요,분위기,는,좋,던데요",2,1,1,T,
2311,1371,나영,5,"퍼플,이,맛있,고,그레,놀라,가,다,먹,을,때,까지,안,눅눅,해,지,고,식감,이,좋,다",1,1,1,T,
2312,2869,리쩡,5,굿,1,1,1,T,
2313,7154,prey000,1,"너무,비싸,고,정신없,어요",-2,-1,-1,T,
2314,287,tjc****,5,"바질,슬러시,커피,오프,커피,야외,테이블,레몬,바질,카메라,카노,뭘,더,바라,최고",1,1,1,T,
2315,6169,네모안별,5,"좋,아요",1,1,1,T,
2316,5687,주니75,4,"커피,맛,은,보통,조용,할,때,가,면,좋,을,듯",1,1,0,F,
2317,5462,하시,5,"좋,아요",1,1,1,T,
2318,2693,pearl,5,"좋,아요",1,1,1,T,
2319,2671,hye****,4,"친절,합니다",1,1,1,T,
2320,6982,dd11,4,"자리,도,넓,고,쾌적,해요,오,메뉴,도,다양,하,고,좋,습니다",4,1,1,T,
2321,138,부그부그,5,"맛,도,훌륭,하,고,분위기,가,너무,좋,았,어요",2,1,1,T,
2322,1057,긍너알튕,5,"진짜,맛있,어요",1,1,1,T,
2323,4958,워니,4,"테라스,에,참새,들,놀,러,와서,좋,았,음",1,1,1,T,
2324,5599,조보경,4,"좋,아요",1,1,1,T,
2325,12,우연옥,5,"커피,가,깔끔,하,고,맛있,어요",2,1,1,T,
2326,6734,요조숙녀,5,"분위기,좋,네요",1,1,1,T,
2327,3313,zxc080,4,"친절,해서,좋,습니다",2,1,1,T,
2328,7459,은슐랭,2,"2,층,짜리,건물,과,1,층,외부,공간,에,다양,한,좌석,이,있,었,어요,저,는,예쁜,카페,많이,다니,는,편,인데,요즘,이런,분위기,의,카페,는,성수동,이,든,남양주,든,많,아,져,서다림,창고,처음,오픈,했,을,때,처럼,막,어머,하,는,정도,는,아니,에요,대림,창고,도,요즘,은,시들,하,던데,아무튼,이,정도,분위기,에,아이스,아메리카노,가격,이,6,천,원,인건,좀,아쉽,긴,하,네요,한,번,은,와도,될,것,같,긴,한데,솔직히,두,번,올,것,같,지,는,않,아요,음식,도,같이,파,는데,무슨,향신료,향,인지,이상,한,향,이,나,는데,내부,공기,관리,는,하,셔야,할,듯,해요,깨끗,하,고,친절,한,점,은,괜찮,아서,별,두,개,합니다",1,1,-1,F,
2329,1408,FIFTY,4.5,"제,가,기대,했,던,스무,대,볼,맛,그대로,입니다,아이,데려가,서,걱정,했,는데,직원,분,들,이,많이,예뻐,러,해,주,시,고,아이,들,에게,제공,되,는,작,은,과일,접시,는,감동,이,었,어요,다음,에,성수동,갈,일,있,으면,다시,방문,할게요",1,1,1,T,
2330,651,LeeYeonJu,5,"직원,분,들,다,너무,친절,하,고,요,너무,맛있,어서,나갈,때,또,하나,포장,했어요",2,1,1,T,
2331,8510,꽃길만걷자,5,"성수동,의,핫플,입니다,사진,찍,기,엔,이쁜,곳,이,고,커피,도,맛나,요",3,1,1,T,
2332,3417,Myo,5,"바쁜,출근,시간,빠르,게,음료,를,받,을,수,있,어,좋,습니다",2,1,1,T,
2333,5814,꽃채,3,"과테말라,는,맛,좋,았,고,요,쑥,라테,진짜,맛없,어요,미지근,한,우유,뭉쳐,있,는,쑥,가루,다신,안,먹,고,싶,고,돈,이,아까움,6500,을,버리,고,옴,커피,가격,도,비싼,편,친절,하,지,않,음,커피,에,대해,이것저것,물,었,는데,전문,적,인,느낌,없,고,그냥,아르바이트,생,느낌",-3,-1,-1,T,
2334,609,wlq****,4,"맛있,어요,가격,은,좀,비,쌈,가격,좀,내렸,으면,좋,겠,어요,얼른,가,오,픈,끝,나,서,매일,매일,했,으면,갔,을,때,빵,종류,가,별로,없,었,는데,빵,종류,많,을,때,구경,가,고,싶,어요",2,1,0,F,
2335,2711,심지,5,"자주,이용,하,는,곳,입니다",0,0,1,F,
2336,3858,gml****,2.5,보통,-1,-1,0,F,
2337,6276,Jensen1939,3.5,"맛있,어요",1,1,1,T,
2338,1487,bil****,5,"인,스타,인,플,루,언서,들,이,계속,방문,하,는,데,에,는,이유,가,있,다",0,0,1,F,
2339,577,gjdjsl,5,"또,먹,고,싶,어요",0,0,1,F,
2340,3314,100****,5,"맛있,어요",1,1,1,T,
2341,3429,Jwan,3.5,"좋,아요,굿,굿",3,1,1,T,
2342,7589,뱅맹이,4,"왜,충전,안,해,주,나,여,흑흑",-1,-1,-1,T,
2343,2028,콩알님,5,"근처,에서,머리,를,해서,자주,가,는데,주차,공간,도,조금,있,고,빵,들,도,다,맛있,네요,직원,분,들,도,친절,해서,늘,좋,습니다",3,1,1,T,
2344,5831,효,5,"커피,는,항상,맛있,고,이번,에,티,도,마셨,는데,맛있,었,어요,직원,분,들,도,친절,하,십니다",3,1,1,T,
2345,6403,tutucd,4,"좋,아요",1,1,1,T,
2346,2448,성장하는 요가강사,4,"만족,합니다",1,1,1,T,
2347,2203,moris83,5,"성수동,카페,분위기,좋,은,디저트,카페,특이,한,케이크,많,아요",1,1,1,T,
2348,172,곰수니,5,"카페,분위기,가,기엄기엄,하,고,레몬,젤라,또,가,진짜,귀엽,고,맛있,네요",2,1,1,T,
2349,6192,허브,4.5,"좋,아요",1,1,1,T,
2350,4273,yoo****,4.5,"분위기,너무,좋,아요",1,1,1,T,
2351,6514,hanzya,5,"좋,아요",1,1,1,T,
2352,1020,따봉미니,4,"맛있,어요,1,시,반,쯤,갔,는데,크,게,안,기다리,고,사,서,나왔,어요,담,엔,콘,와,플,먹,어,보,고,싶,어요",2,1,1,T,
2353,7000,ejs****,5,"좋,아요",1,1,1,T,
2354,3987,하얀지은,5,"분위기,가,좋,고,음료,도,맛있,어요",2,1,1,T,
2355,5588,미농,4,"좋,아요",1,1,1,T,
2356,2211,허똘끼,5,"사람,많,지만,커피,는,맛있,음",2,1,0,F,
2357,7164,chris7400,4,"가격,이,비싼,것,만,빼,면,분위기,맛,모두,좋,아요",0,0,1,F,
2358,6745,wlg****,5,"아주,좋,아요",1,1,1,T,
2359,7293,dh0****,5,굿,1,1,1,T,
2360,3825,쁠희,5,"디저트,맛집,에,분위기,도,너무,좋,아요,루프,탑,도,엄청,넓,어서,좋,았,어요",4,1,1,T,
2361,6614,새날위,4,1,0,0,0,T,
2362,16,곰수니,5,"젤라,또,또,먹,으로,옴,난,단골,인증,상큼,하,니,맛나,요",3,1,1,T,
2363,6321,발꾸락,5,"좋,아요",1,1,1,T,
2364,1716,재미,4,"맛있,어요,공간,도,넓,고,예뻐요",3,1,1,T,
2365,8130,hyu****,5,"맛있,어요",1,1,1,T,
2366,6355,스밀라,5,"커피,도,케이크,도,너무,맛있,어요,분위기,도,너무,좋,아요",2,1,1,T,
2367,1099,llo****,5,"웨이팅,길,었,지만,테이크아웃,이,라,금방,금방,빠져서,좋,았,어요,계산,해,주,시,는,분,도,손,이,빠르,셔서,그런지,오래,기다리,지,않,아서,좋,았,어요,바질,이,독특,해서,구매,했,는데,진짜,맛있,어요,달달,하,고,바삭,촉촉,한,크로,플레,바질,향,이,조화,롭,게,어우러져서,정말,맛있,게,먹,었,어요,치즈,는,단,짠,단,짠,의,정석,같,아요,다음,에,플레인,도,먹,어,보,고,싶,어요",10,1,1,T,
